alumni_ID,last_name,first_name,contact_date,status,need,notes
1027,Hulme,Joachim,1/12/2016,Good,,Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet.
1028,Phelips,Thebault,5/25/2015,Good,,In hac habitasse platea dictumst. Maecenas ut massa quis augue luctus tincidunt.
1029,Wane,Berkly,9/20/2016,Struggling,Yes,"Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede."
1030,Battista,Brigid,2/2/2015,Good,,"In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus. Suspendisse potenti."
1031,MacInerney,Berri,9/5/2020,Bad,,Etiam faucibus cursus urna. Ut tellus.
1032,Paulmann,Herculie,12/22/2015,Bad,,Donec posuere metus vitae ipsum. Aliquam non mauris. Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet.
1033,Bennike,Lincoln,8/21/2016,Good,,Mauris lacinia sapien quis libero. Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum.
1034,de Guerre,Cad,11/22/2016,Struggling,,Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti.
1035,Keese,Tedman,10/2/2017,Bad,,Nulla ut erat id mauris vulputate elementum. Nullam varius.
1036,Staning,Reynard,1/23/2019,Struggling,,Vestibulum sed magna at nunc commodo placerat. Praesent blandit. Nam nulla.
1037,Bearward,Pearline,3/27/2019,Bad,,Quisque ut erat. Curabitur gravida nisi at nibh.
1038,Anthonies,Abbe,2/14/2018,Struggling,,In congue. Etiam justo. Etiam pretium iaculis justo.
1039,Brownlee,Giustina,12/30/2020,Bad,,"In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem."
1040,Tadman,Omar,12/4/2017,Struggling,,"Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Etiam vel augue."
1041,Robbins,Virginie,8/10/2018,Bad,Yes,Vestibulum sed magna at nunc commodo placerat. Praesent blandit. Nam nulla.
1042,McCorkell,Vevay,7/17/2015,Good,,"Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem."
1043,MacMeeking,Nerty,9/6/2017,Bad,,Nunc purus. Phasellus in felis. Donec semper sapien a libero. Nam dui.
1044,Rubinowicz,Constantin,9/24/2017,Struggling,,Nulla tempus. Vivamus in felis eu sapien cursus vestibulum.
1045,Bagg,Cornie,12/1/2019,Bad,,Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat. Curabitur gravida nisi at nibh.
1046,Pirri,Brnaby,11/19/2018,Struggling,,Integer a nibh. In quis justo.
1047,Wetherby,Leeann,7/12/2016,Bad,,Vestibulum rutrum rutrum neque. Aenean auctor gravida sem.
1048,Whistan,Orelia,8/20/2018,Bad,,Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat.
1049,Leithgoe,Kenna,11/18/2016,Good,,Suspendisse accumsan tortor quis turpis. Sed ante. Vivamus tortor.
1050,Rottenbury,Wilfred,10/8/2019,Struggling,,"Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius. Integer ac leo."
1051,Sedgmond,Olvan,8/11/2017,Struggling,,"Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla."
1052,Duly,Garik,4/25/2017,Good,,"Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem."
1053,Grandison,Antonio,11/1/2020,Bad,Yes,"Morbi quis tortor id nulla ultrices aliquet. Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui."
1054,Imason,Ingemar,11/9/2018,Good,,Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi. Cras non velit nec nisi vulputate nonummy.
1055,Cullivan,Alfy,9/9/2017,Good,,"Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede. Morbi porttitor lorem id ligula."
1056,Lamperd,Maighdiln,3/7/2020,Good,,"Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit. Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue."
1057,Yelden,Thornie,1/27/2018,Good,,"Donec dapibus. Duis at velit eu est congue elementum. In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante."
1058,Searby,Aime,9/19/2017,Struggling,Yes,Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris. Morbi non lectus.
1059,Gartenfeld,Frederik,1/29/2016,Good,,"Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros. Vestibulum ac est lacinia nisi venenatis tristique."
1060,Hubback,Kendricks,8/19/2017,Good,,"Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus."
1061,Douberday,Davida,7/3/2015,Struggling,Yes,"Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis."
1062,Stobart,Lezlie,11/24/2019,Bad,,"In est risus, auctor sed, tristique in, tempus sit amet, sem. Fusce consequat."
1063,Lamke,Hartwell,9/30/2015,Bad,,Quisque ut erat. Curabitur gravida nisi at nibh. In hac habitasse platea dictumst.
1064,Keemer,Neille,5/7/2015,Good,,Nullam molestie nibh in lectus. Pellentesque at nulla.
1065,Szymonwicz,Eddie,11/20/2015,Struggling,,Sed accumsan felis. Ut at dolor quis odio consequat varius. Integer ac leo.
1066,Ranstead,Auguste,8/19/2019,Good,,"Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem."
1067,O'Cosgra,Gerda,5/25/2015,Bad,Yes,"Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl."
1068,Dinkin,Anita,1/20/2015,Bad,,Suspendisse accumsan tortor quis turpis. Sed ante. Vivamus tortor. Duis mattis egestas metus.
1069,Twinborough,Penny,5/5/2015,Bad,,"Morbi quis tortor id nulla ultrices aliquet. Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo."
1070,Dignall,Melonie,4/7/2015,Bad,,"Proin at turpis a pede posuere nonummy. Integer non velit. Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue."
1071,Menary,Donal,8/13/2020,Bad,,"Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum. In hac habitasse platea dictumst."
1072,Bonnell,Davin,9/8/2018,Bad,,"Integer non velit. Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue."
1073,Adhams,Misty,9/3/2016,Bad,,Donec posuere metus vitae ipsum. Aliquam non mauris. Morbi non lectus.
1074,Linley,Jaquith,6/27/2020,Good,,"Vivamus vel nulla eget eros elementum pellentesque. Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla."
1075,Haycraft,Magdalena,2/2/2018,Bad,,Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus.
1076,Robyns,Roth,1/12/2020,Bad,,Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus.
1077,Hengoed,Gerhard,11/17/2018,Bad,Yes,Ut at dolor quis odio consequat varius. Integer ac leo. Pellentesque ultrices mattis odio.
1078,Dury,Pammi,7/24/2018,Good,,"Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis. Duis consequat dui nec nisi volutpat eleifend."
1079,Mussilli,Ted,7/12/2020,Bad,,"Donec vitae nisi. Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus."
1080,Fateley,Travis,5/5/2015,Bad,,"Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus. Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis."
1081,Tregea,Gabi,12/1/2017,Bad,Yes,"In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem. Duis aliquam convallis nunc."
1082,Pfeffle,Jany,12/12/2016,Bad,,Vestibulum rutrum rutrum neque. Aenean auctor gravida sem.
1083,Deller,Cleavland,9/30/2018,Good,,"Morbi vel lectus in quam fringilla rhoncus. Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci."
1084,Dargue,Dacy,5/24/2016,Good,,Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum.
1085,McSaul,Rey,9/24/2015,Bad,,Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh.
1086,Hanniger,Rossie,7/10/2018,Bad,,Suspendisse potenti. Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris.
1087,Farbrother,Kirbee,2/6/2016,Struggling,,Mauris sit amet eros. Suspendisse accumsan tortor quis turpis.
1088,Antecki,Gerry,7/29/2018,Bad,,Aliquam erat volutpat. In congue. Etiam justo.
1089,Curl,Karin,8/7/2018,Good,,"Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi."
1090,Siberry,Kirby,8/12/2018,Struggling,,"Cras pellentesque volutpat dui. Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti."
1091,Grigson,Germaine,7/12/2015,Bad,,Pellentesque at nulla. Suspendisse potenti.
1092,Elger,Wilt,4/29/2017,Struggling,,"In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo."
1093,Poyzer,Rhea,3/31/2019,Bad,,"Nam dui. Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius."
1094,Clewlowe,Blair,11/17/2019,Bad,Yes,"Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus. Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis."
1095,Brandone,Nerissa,8/19/2019,Good,,Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est.
1096,McGeachey,Debbie,9/12/2016,Good,Yes,"In est risus, auctor sed, tristique in, tempus sit amet, sem. Fusce consequat. Nulla nisl. Nunc nisl."
1097,Leborgne,Levy,3/20/2018,Bad,,Mauris sit amet eros. Suspendisse accumsan tortor quis turpis. Sed ante.
1098,Gear,Juana,2/12/2017,Struggling,,Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum.
1099,Cromwell,Editha,9/22/2018,Struggling,,"Quisque ut erat. Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem."
1100,McCrone,Roobbie,6/2/2020,Struggling,,"Proin at turpis a pede posuere nonummy. Integer non velit. Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi."
1001,Woolham,Raquela,6/5/2017,Bad,,Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit.
1002,Nice,Selinda,8/7/2019,Good,Yes,"Donec vitae nisi. Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla."
1003,Roakes,Fransisco,6/12/2018,Good,,Phasellus sit amet erat. Nulla tempus. Vivamus in felis eu sapien cursus vestibulum. Proin eu mi.
1004,Proschek,Ives,12/31/2018,Struggling,,Vestibulum rutrum rutrum neque. Aenean auctor gravida sem.
1005,Moreing,Verene,10/9/2019,Struggling,,Aenean fermentum. Donec ut mauris eget massa tempor convallis.
1006,Stenbridge,Giacinta,11/11/2016,Struggling,,Aliquam erat volutpat. In congue. Etiam justo. Etiam pretium iaculis justo.
1007,Aldin,Smitty,3/26/2019,Good,,Proin risus. Praesent lectus.
1008,Coulbeck,Breena,8/7/2017,Bad,,Ut at dolor quis odio consequat varius. Integer ac leo. Pellentesque ultrices mattis odio.
1009,Burgher,Linnell,3/31/2019,Struggling,,Nulla tellus. In sagittis dui vel nisl. Duis ac nibh.
1010,Bloor,Kristos,7/28/2019,Bad,,In quis justo. Maecenas rhoncus aliquam lacus.
1011,Gloster,Schuyler,11/10/2018,Struggling,,"Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui."
1012,Osment,Rollo,7/4/2015,Bad,,Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum.
1013,Lorant,Jamal,5/30/2018,Bad,Yes,"Aenean sit amet justo. Morbi ut odio. Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo."
1014,Scholey,Benedikta,7/14/2015,Good,,In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus.
1015,Gash,Shina,10/11/2016,Struggling,,Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy.
1016,Hatherleigh,Kaia,3/18/2017,Bad,,Morbi non quam nec dui luctus rutrum. Nulla tellus. In sagittis dui vel nisl. Duis ac nibh.
1017,Donlon,Torrie,6/11/2016,Bad,,Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus. In sagittis dui vel nisl.
1018,Duester,Rheba,2/25/2018,Good,,Nunc rhoncus dui vel sem. Sed sagittis.
1019,Speeks,Hanni,7/30/2017,Struggling,,Aenean fermentum. Donec ut mauris eget massa tempor convallis.
1020,Hamal,Imogene,3/8/2021,Good,,"Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus."
1021,Bownd,Cortie,10/6/2017,Bad,,Nulla suscipit ligula in lacus. Curabitur at ipsum ac tellus semper interdum.
1022,Malenoir,Dorice,2/20/2016,Struggling,,Sed accumsan felis. Ut at dolor quis odio consequat varius. Integer ac leo. Pellentesque ultrices mattis odio.
1023,Aspel,Edita,2/4/2015,Bad,,"Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim."
1024,Maude,Birgitta,7/13/2020,Struggling,,Suspendisse potenti. In eleifend quam a odio.
1025,McGaw,Ike,6/18/2015,Bad,Yes,"Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui."
1026,Edlington,Ephrem,11/8/2016,Bad,,"Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem. Fusce consequat. Nulla nisl."
1027,Hulme,Joachim,11/21/2017,Struggling,,Donec dapibus. Duis at velit eu est congue elementum. In hac habitasse platea dictumst.
1028,Phelips,Thebault,9/24/2016,Good,,"Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis. Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem."
1029,Wane,Berkly,9/21/2017,Bad,Yes,"Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius. Integer ac leo."
1030,Battista,Brigid,5/13/2020,Good,,Suspendisse accumsan tortor quis turpis. Sed ante. Vivamus tortor. Duis mattis egestas metus.
1031,MacInerney,Berri,1/25/2020,Bad,,Nunc purus. Phasellus in felis. Donec semper sapien a libero.
1032,Paulmann,Herculie,4/28/2016,Bad,Yes,Donec posuere metus vitae ipsum. Aliquam non mauris. Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet.
1033,Bennike,Lincoln,9/9/2020,Bad,,"Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque. Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla."
1034,de Guerre,Cad,11/18/2018,Bad,,Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit.
1035,Keese,Tedman,5/26/2019,Good,,"Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem. Integer tincidunt ante vel ipsum."
1036,Staning,Reynard,1/6/2015,Good,,Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis.
1037,Bearward,Pearline,3/19/2019,Struggling,,"Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla."
1038,Anthonies,Abbe,7/1/2019,Struggling,,"Nam dui. Proin leo odio, porttitor id, consequat in, consequat ut, nulla."
1039,Brownlee,Giustina,1/4/2018,Good,,"Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est. Phasellus sit amet erat. Nulla tempus."
1040,Tadman,Omar,7/16/2020,Good,,"Vivamus vel nulla eget eros elementum pellentesque. Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla."
1041,Robbins,Virginie,10/24/2017,Bad,,"Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem. Fusce consequat."
1042,McCorkell,Vevay,4/7/2017,Struggling,,"In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit."
1043,MacMeeking,Nerty,12/19/2019,Good,,Suspendisse potenti. Cras in purus eu magna vulputate luctus.
1044,Rubinowicz,Constantin,2/6/2015,Good,,Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis. Sed ante.
1045,Bagg,Cornie,3/16/2017,Good,,Donec posuere metus vitae ipsum. Aliquam non mauris. Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet.
1046,Pirri,Brnaby,4/19/2020,Struggling,,Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque.
1047,Wetherby,Leeann,8/24/2018,Struggling,Yes,"Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit. Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue."
1048,Whistan,Orelia,10/9/2018,Good,Yes,Nullam molestie nibh in lectus. Pellentesque at nulla. Suspendisse potenti.
1049,Leithgoe,Kenna,1/11/2015,Struggling,,"Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus. Suspendisse potenti. In eleifend quam a odio."
1050,Rottenbury,Wilfred,5/30/2016,Good,,Nullam varius. Nulla facilisi. Cras non velit nec nisi vulputate nonummy.
1051,Sedgmond,Olvan,7/19/2019,Struggling,,Ut at dolor quis odio consequat varius. Integer ac leo.
1052,Duly,Garik,9/25/2015,Bad,,"Donec quis orci eget orci vehicula condimentum. Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo."
1053,Grandison,Antonio,6/11/2020,Struggling,Yes,"Nunc rhoncus dui vel sem. Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus."
1054,Imason,Ingemar,9/8/2016,Good,,Suspendisse potenti. Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum.
1055,Cullivan,Alfy,10/6/2018,Struggling,,"Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci."
1056,Lamperd,Maighdiln,11/22/2015,Struggling,,"In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo. Aliquam quis turpis eget elit sodales scelerisque."
1057,Yelden,Thornie,10/7/2019,Good,Yes,"Phasellus in felis. Donec semper sapien a libero. Nam dui. Proin leo odio, porttitor id, consequat in, consequat ut, nulla."
1058,Searby,Aime,7/2/2016,Good,,Donec posuere metus vitae ipsum. Aliquam non mauris. Morbi non lectus.
1059,Gartenfeld,Frederik,2/19/2015,Struggling,,"Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus. Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis."
1060,Hubback,Kendricks,9/17/2018,Bad,,"Morbi ut odio. Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit."
1061,Douberday,Davida,2/4/2015,Struggling,,Morbi non quam nec dui luctus rutrum. Nulla tellus. In sagittis dui vel nisl. Duis ac nibh.
1062,Stobart,Lezlie,10/2/2015,Struggling,Yes,In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus.
1063,Lamke,Hartwell,8/19/2019,Struggling,,Suspendisse potenti. Cras in purus eu magna vulputate luctus.
1064,Keemer,Neille,7/22/2015,Struggling,,Curabitur convallis. Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor.
1065,Szymonwicz,Eddie,5/8/2017,Good,,"Nunc nisl. Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum."
1066,Ranstead,Auguste,3/29/2019,Good,,"In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante."
1067,O'Cosgra,Gerda,1/23/2016,Good,,"Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros."
1068,Dinkin,Anita,6/9/2020,Bad,,"Duis mattis egestas metus. Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh."
1069,Twinborough,Penny,11/7/2016,Good,,"Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla."
1070,Dignall,Melonie,7/18/2020,Good,,"Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede. Morbi porttitor lorem id ligula."
1071,Menary,Donal,2/15/2015,Struggling,,"Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem."
1072,Bonnell,Davin,7/27/2017,Struggling,,Sed accumsan felis. Ut at dolor quis odio consequat varius. Integer ac leo.
1073,Adhams,Misty,4/19/2020,Struggling,,Aenean lectus. Pellentesque eget nunc.
1074,Linley,Jaquith,2/28/2020,Good,,"Donec dapibus. Duis at velit eu est congue elementum. In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante."
1075,Haycraft,Magdalena,5/12/2019,Struggling,,"Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque. Duis bibendum."
1076,Robyns,Roth,12/3/2020,Bad,Yes,Phasellus in felis. Donec semper sapien a libero. Nam dui.
1077,Hengoed,Gerhard,11/18/2016,Bad,Yes,Vivamus in felis eu sapien cursus vestibulum. Proin eu mi. Nulla ac enim.
1078,Dury,Pammi,6/24/2016,Struggling,,Phasellus sit amet erat. Nulla tempus. Vivamus in felis eu sapien cursus vestibulum.
1079,Mussilli,Ted,5/11/2020,Good,,Morbi a ipsum. Integer a nibh.
1080,Fateley,Travis,4/29/2017,Good,,"Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus."
1081,Tregea,Gabi,10/12/2018,Bad,,"Morbi ut odio. Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit."
1082,Pfeffle,Jany,9/8/2016,Bad,,"In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus. Suspendisse potenti."
1083,Deller,Cleavland,6/16/2020,Struggling,,"Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus."
1084,Dargue,Dacy,7/4/2020,Good,,Suspendisse potenti. Nullam porttitor lacus at turpis.
1085,McSaul,Rey,6/1/2018,Struggling,,"Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem."
1086,Hanniger,Rossie,1/23/2021,Bad,,Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum.
1087,Farbrother,Kirbee,11/28/2015,Struggling,,"Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem."
1088,Antecki,Gerry,9/5/2018,Good,,"Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl. Aenean lectus."
1089,Curl,Karin,8/8/2016,Struggling,,"Nam dui. Proin leo odio, porttitor id, consequat in, consequat ut, nulla."
1090,Siberry,Kirby,5/27/2020,Good,,"Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque."
1091,Grigson,Germaine,3/29/2015,Struggling,Yes,"Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi."
1092,Elger,Wilt,7/2/2019,Good,,"Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla."
1093,Poyzer,Rhea,9/5/2016,Good,,"Proin risus. Praesent lectus. Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio."
1094,Clewlowe,Blair,4/22/2020,Struggling,,"Morbi ut odio. Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim."
1095,Brandone,Nerissa,8/26/2016,Bad,Yes,Curabitur at ipsum ac tellus semper interdum. Mauris ullamcorper purus sit amet nulla.
1096,McGeachey,Debbie,3/5/2016,Bad,Yes,Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat. Praesent blandit. Nam nulla.
